1.256637061435917349e+04 6.197406373949587822e+09 8.654619296335605621e+09 8.850155836195365906e+09 1.080776387262920380e+10 1.118920388234519577e+10 1.311659550011329079e+10 1.352333840880689621e+10 1.569903952609817123e+10 1.605350201664798737e+10 1.861963335542550659e+10 1.883536539648138428e+10 2.186967907579449463e+10 2.190856618803476334e+10 2.530386236692987061e+10 2.543853524414044952e+10 2.898909175206748581e+10 2.935271134962476730e+10 3.301758691477999115e+10 3.356696488766162872e+10 3.739906256301393890e+10 3.807415536482238007e+10 4.214612205756319427e+10 4.287352428676329803e+10 4.726801670218402863e+10 4.796777170719058228e+10 5.276892549053710938e+10 5.336398191895497131e+10 5.865168529155190277e+10 5.907304183605214691e+10 6.491673092102192688e+10 6.510217291750082397e+10 7.151262826235035706e+10 7.151514005254338074e+10 7.822513628661845398e+10 7.853141813292710876e+10 8.531352493806552124e+10 8.590213521200765991e+10 9.278421308513818359e+10 9.362548130159269714e+10 1.006510635968422699e+11 1.016963702635412292e+11 1.089258703578081055e+11 1.101087169972788544e+11 1.176214245445685120e+11 1.188574378662466125e+11 1.267459242778075409e+11 1.279414883217325134e+11 1.363051711146312256e+11 1.373609086437458649e+11 1.463001516406395569e+11
4.411229408764702966e+05 6.300841650454565048e+09 8.629699492752222061e+09 8.879360175469627380e+09 1.079354064876818085e+10 1.120398634538558388e+10 1.310036171220884132e+10 1.353998843610060501e+10 1.567664362690299988e+10 1.607640329412558174e+10 1.857872418254162598e+10 1.887659093980177307e+10 2.178427874200940323e+10 2.199445313588174820e+10 2.523387228700584412e+10 2.550893203428824997e+10 2.894612739579943848e+10 2.939619280940433121e+10 3.298146922428448486e+10 3.360354380352128983e+10 3.736412279162182617e+10 3.810955328803860474e+10 4.210819539759467316e+10 4.291186312431001282e+10 4.722375553368309784e+10 4.801238958090296936e+10 5.271140881771540070e+10 5.342187576150614929e+10 5.856852873459838867e+10 5.915653902460542297e+10 6.477384275292595673e+10 6.524548909279631805e+10 7.129107294475614929e+10 7.173710937866592407e+10 7.809415042121487427e+10 7.866291917869281006e+10 8.521954801262455750e+10 8.599661233389918518e+10 9.270703448742849731e+10 9.370321209553543091e+10 1.005796835346515198e+11 1.017682703828910217e+11 1.088567369466105042e+11 1.101783348449506073e+11 1.175477212027799835e+11 1.189316018512962494e+11 1.266653783692682190e+11 1.280223946699941254e+11 1.362069060190270386e+11 1.374595832499448547e+11 1.461738520446983948e+11
8.696795111385814380e+05 6.401917444412430763e+09 8.575107728006693840e+09 8.937568146447393417e+09 1.075621163989683914e+10 1.124219272216971970e+10 1.305873090900590706e+10 1.358252661381954384e+10 1.562250314941783142e+10 1.613158596105800247e+10 1.849873856118194580e+10 1.895748340227907181e+10 2.167118457274676132e+10 2.210871669713410568e+10 2.512044454447216034e+10 2.562354628728426743e+10 2.885046778433903122e+10 2.949322032790939713e+10 3.289403348662483978e+10 3.369230188720937347e+10 3.727686405961758423e+10 3.819808359732845306e+10 4.201430601444074249e+10 4.300690006260908508e+10 4.711674680522222900e+10 4.812042334376729584e+10 5.258234777340808105e+10 5.355195732609805298e+10 5.840701464016501617e+10 5.931905964027066803e+10 6.457290191966360474e+10 6.544758939556777954e+10 7.106641150252952576e+10 7.196300141159852600e+10 7.787986830538665771e+10 7.887862318695156860e+10 8.502681841846139526e+10 8.619081532184986877e+10 9.253051056326956177e+10 9.388129230826753235e+10 1.004101426279202881e+11 1.019393141404571991e+11 1.086875783252005768e+11 1.103488948187112579e+11 1.173700536051208191e+11 1.191105531610355225e+11 1.264725054741514893e+11 1.282163587885975342e+11 1.359865061799268951e+11 1.376810665438289185e+11 1.459142792783441772e+11
1.298236081400692696e+06 6.500712223460246086e+09 8.509926799934342384e+09 9.005733669637771606e+09 1.070421775915494919e+10 1.129538984045936966e+10 1.300143782788770485e+10 1.364121360869721222e+10 1.555230835200705147e+10 1.620334677240031815e+10 1.840813922260561371e+10 1.904956883896355820e+10 2.156112718244842148e+10 2.222062219672896576e+10 2.500314507426413345e+10 2.574281627033004379e+10 2.873570825467004776e+10 2.961020935513411331e+10 3.278079101041450500e+10 3.380773895155515671e+10 3.716043025462377167e+10 3.831660821115480042e+10 4.188928896809046173e+10 4.313379672754531860e+10 4.697780890691461182e+10 4.826104318332675171e+10 5.242379207942411041e+10 5.371216253622819519e+10 5.822458406351709747e+10 5.950314883558406830e+10 6.436683256734499359e+10 6.565554214955532074e+10 7.084447779451593018e+10 7.218698049173674011e+10 7.765387158144534302e+10 7.910695562214179993e+10 8.480409389901608276e+10 8.641599777581924438e+10 9.231200833413999939e+10 9.410237012780502319e+10 1.001921600673392181e+11 1.021597939109946747e+11 1.084656537756213989e+11 1.105731426374635010e+11 1.171376984988619232e+11 1.193450099684882050e+11 1.262240964563560944e+11 1.284665741709061127e+11 1.357143246795832825e+11 1.379549859213466492e+11 1.456127382275449829e+11
1.726792651662803721e+06 6.597275780300692558e+09 8.440809003132940292e+09 9.077248266132915497e+09 1.064403810841057968e+10 1.135711476864954185e+10 1.293556821690385246e+10 1.370895485509811211e+10 1.547463698493509865e+10 1.628308454809339523e+10 1.831419478702850723e+10 1.914555816704771423e+10 2.145233467627842331e+10 2.233193415100676727e+10 2.488540655901200867e+10 2.586331688009600830e+10 2.861423487752233887e+10 2.973479322719722748e+10 3.265584617025884247e+10 3.393577097732342148e+10 3.702941652842459106e+10 3.845054256435797119e+10 4.174860661042338562e+10 4.327708474745076752e+10 4.682383904381252289e+10 4.841733123224499512e+10 5.225319546502244568e+10 5.388501140113475037e+10 5.803542931469979858e+10 5.969458964996282196e+10 6.415995367432257080e+10 6.586501438668407440e+10 7.062389054938154602e+10 7.241042506498181152e+10 7.742520110111064148e+10 7.933888796329809570e+10 8.457130736933662415e+10 8.665224780234663391e+10 9.207631845557655334e+10 9.434168211117689514e+10 9.995190186747067261e+10 1.024035651043695221e+11 1.082181240976242828e+11 1.108239265554149170e+11 1.168787348319698792e+11 1.196068839709160919e+11 1.259499087412088165e+11 1.287432554075782928e+11 1.354204432814598846e+11 1.382512234001151733e+11 1.452963943377616577e+11
2.155349221924914513e+06 6.691621570091598511e+09 8.369901412203000069e+09 9.150021728582273483e+09 1.057933713161972427e+10 1.142373070006507301e+10 1.286499649809949684e+10 1.378186137275548363e+10 1.539330746086883926e+10 1.636694329101397133e+10 1.821910130983843994e+10 1.924322257766717148e+10 2.134452253349636078e+10 2.244292534036949158e+10 2.476801244115951920e+10 2.598427671575105667e+10 2.849017886017504883e+10 2.986287172189427948e+10 3.252534777981455612e+10 3.407028208144469452e+10 3.689090530117956543e+10 3.859282142692210388e+10 4.159975901666960144e+10 4.342925432051589203e+10 4.666235156281937408e+10 4.858173982511703491e+10 5.207712125772576904e+10 5.406389823848561859e+10 5.784376793379361725e+10 5.988912531392049408e+10 6.395335681246751404e+10 6.607489199610189819e+10 7.040454394218563843e+10 7.263343670769517517e+10 7.719612860682806396e+10 7.957216780838507080e+10 8.433465365533435059e+10 8.689340455419883728e+10 9.183286986814924622e+10 9.458984290060786438e+10 9.970069596492192078e+10 1.026593347116919861e+11 1.079574903159584351e+11 1.110887602350857849e+11 1.166060710393957672e+11 1.198832515400328827e+11 1.256628391510843811e+11 1.290334607514233246e+11 1.351164087138717194e+11 1.385581734705290527e+11 1.449739214095618591e+11
2.583905792187025771e+06 6.783713487044027328e+09 8.298108669126584053e+09 9.223228352123834610e+09 1.051207211046026611e+10 1.149332506729048347e+10 1.279173767276490974e+10 1.385789508372075081e+10 1.531009851167224121e+10 1.645308586076015663e+10 1.812376334468458557e+10 1.934160714025654984e+10 2.123771070827814102e+10 2.255355789072318268e+10 2.465135294355607605e+10 2.610532391520058441e+10 2.836525938067833328e+10 2.999277342605502319e+10 3.239212114698128891e+10 3.420849848516616821e+10 3.674832864997554779e+10 3.874003984673049164e+10 4.144637977695098114e+10 4.358665659221011353e+10 4.649682740822499084e+10 4.875073584506761932e+10 5.189839943607137299e+10 5.424592711466192627e+10 5.765131304046457672e+10 6.008498234914710999e+10 6.374759172563693237e+10 6.628459046429016113e+10 7.018660905411587524e+10 7.285583796772886658e+10 7.696765479696861267e+10 7.980582388064901733e+10 8.409668297260691833e+10 8.713697056106300354e+10 9.158576555217330933e+10 9.484281727554898071e+10 9.944374730646072388e+10 1.029219528568535309e+11 1.076896583070698395e+11 1.113617610095939941e+11 1.163258000232650909e+11 1.201679958773981781e+11 1.253687909197435913e+11 1.293312167730383606e+11 1.348072403487270813e+11 1.388707248405072937e+11 1.446488738232748108e+11
3.012462362449137028e+06 6.873442909191587448e+09 8.225965756319615364e+09 9.296448609794559479e+09 1.044334701329335403e+10 1.156486594651316071e+10 1.271687575395932961e+10 1.393593524719610214e+10 1.522593061326786423e+10 1.654050058401408768e+10 1.802868750979193878e+10 1.944012803548334122e+10 2.113206299975536346e+10 2.266364079450519562e+10 2.453577016133679199e+10 2.622614415056937027e+10 2.824041452666170883e+10 3.012363383993729782e+10 3.225765299795715714e+10 3.434901443347179031e+10 3.660348487257248688e+10 3.889044271139295959e+10 4.129035061017352295e+10 4.374738566561340332e+10 4.632903970881826019e+10 4.892246384078483582e+10 5.171847061436357117e+10 5.442955445580696106e+10 5.745900381441876984e+10 6.028112865715100861e+10 6.354313162769145966e+10 6.649358319996152496e+10 6.997043496535647583e+10 7.307727001558096313e+10 7.674049726235243225e+10 8.003918329585195923e+10 8.385880120946954346e+10 8.738162160336166382e+10 9.133714780936155701e+10 9.509856881359092712e+10 9.918374837806698608e+10 1.031888143857748871e+11 1.074176696958346863e+11 1.116399243099342804e+11 1.160410393737078552e+11 1.204579615147780151e+11 1.250707546927193146e+11 1.296334221824286652e+11 1.344954834025995026e+11 1.391861882390596619e+11 1.443231204560401001e+11
3.441018932711248286e+06 6.960587834536398888e+09 8.153937363451201439e+09 9.369393930729572296e+09 1.037386300734164047e+10 1.163777091918458939e+10 1.264102292657476234e+10 1.401530935617284966e+10 1.514134374061782074e+10 1.662850132580209351e+10 1.793427477903589630e+10 1.953826418129653549e+10 2.102788629029330826e+10 2.277282528719440842e+10 2.442168832132964325e+10 2.634635544695156097e+10 2.811634969015674210e+10 3.025486299047824478e+10 3.212288328287154388e+10 3.449102058708187866e+10 3.645741733650866699e+10 3.904305766857849121e+10 4.113271758031440735e+10 4.391035586633775330e+10 4.615998621781072235e+10 4.909579213906266022e+10 5.153822215259830475e+10 5.461372826864646912e+10 5.726756168964090729e+10 6.047669695033667755e+10 6.334055622657339478e+10 6.670120729638761902e+10 6.975659643795791626e+10 7.329714258979150391e+10 7.651542669522340393e+10 8.027154422966302490e+10 8.362209121411242676e+10 8.762640351513943481e+10 9.108841791563366699e+10 9.535586595013562012e+10 9.892230889398516846e+10 1.034584521863372955e+11 1.071432478506578674e+11 1.119215879362876587e+11 1.157535161220993347e+11 1.207513593844490967e+11 1.247704109895161743e+11 1.299382165315258026e+11 1.341826726634521332e+11 1.395027974604616699e+11 1.439979712957097473e+11
3.869575502973360009e+06 7.044737403008748055e+09 8.082587723801803589e+09 9.441778431104139328e+09 1.030416222943848419e+10 1.171170213894410324e+10 1.256453541367367744e+10 1.409555652594363976e+10 1.505671310662433243e+10 1.671646849237450790e+10 1.784097567458948135e+10 1.963537335702640152e+10 2.092570340763666153e+10 2.288052242732884598e+10 2.430973809182813263e+10 2.646539197912685394e+10 2.799381302826432037e+10 3.038589911018194962e+10 3.198858083649200439e+10 3.463396811227724457e+10 3.631081846243916321e+10 3.919731539546733093e+10 4.097409491410695648e+10 4.407488437603512573e+10 4.599029298665251160e+10 4.926986571475562286e+10 5.135836066880744934e+10 5.479746795040335083e+10 5.707777499926069641e+10 6.067066255926360321e+10 6.314072898826921082e+10 6.690646602344311523e+10 6.954604194930453491e+10 7.351448115419299316e+10 7.629351763702209473e+10 8.050194038765768433e+10 8.338773448865892029e+10 8.787034370873939514e+10 9.084080867039884949e+10 9.561375931284199524e+10 9.866060556971676636e+10 1.037299339863407288e+11 1.068674809707591400e+11 1.122057702383087006e+11 1.154642511484913483e+11 1.210470613225866394e+11 1.244688179933864136e+11 1.302442339176586914e+11 1.338699768708572083e+11 1.398189961156907349e+11 1.436747146979530029e+11
